6886:179,709,58,230,559,301,289,285,322,32
6889:239,3,726,2868,395,1567,837,2101,2361,3216
6894:17,5152,112582,302,654,76,616,58,8,866
6895:654,546,3730,888,5553,342,4328,3162,2531,4499
6898:709,32,1109,209,2024,4017,1970,855,246,8457
6903:2414,546,1913,254,7194,4068,4932,12223,93,1104
6932:97,1790,1444,1551,1435,3789,176,8011,1449,6455
6933:654,6,3730,1097,5553,3162,13523,5237,3028,14892
6935:56570,17,302,654,76,616,58,8,866,84
6939:58,508,138,301,899,554,1119,394,901,656
6948:17,102171,14610,302,654,76,873,616,58,8
6950:23335,17,302,654,76,616,58,8,866,84
6958:5604,17,302,654,76,616,58,8,866,84
6960:1023,1126,179,3841,254,1551,4187,834,7006,1435
6966:8258,2303,38716,81362,3770,103304,17,302,654,76
6977:301,54,3855,2166,6485,2617,7505,14729,23555,473
6982:254,7194,4932,4093,2354,17934,3043,17,2638,26437
6983:500,17,302,654,76,616,58,8,866,84
6984:931,431,2583,511,481,5286,10,571,1339,4107
6992:970,3506,565,1827,2714,2403,3207,1524,10046,13881
7005:15,1196,5567,873,1023,239,901,378,14129,1126
7019:861,1119,48,1187,2162,496,591,30,357,3730
7027:17,302,654,76,616,58,8,866,84,29
7034:65,94,2030,58,289,101,861,554,1550,353
7035:239,3,726,2868,395,2944,1567,837,2168,230
7036:449,4542,521,3855,54,2166,380,1622,4048,5581
7044:239,48,1187,1499,496,3,726,2626,472,2868
7053:1023,1126,179,3841,4187,1551,3599,2153,7006,1435
7059:661,2012,7426,15100,15565,28400,6256,45574,62566,84089
7069:1592,17,302,654,76,616,58,8,866,84
7077:58530,62125,17,77790,64725,302,669,654,76,616
7096:7159,17,302,654,76,616,58,8,866,84
7112:75057,2449,17,120102,107052,71443,81729,34116,302,654
7116:1245,94,1382,1578,3250,3288,1065,1009,610,1881
7118:29,138,162,239,3234,1140,749,1476,813,1578
7133:1119,394,239,48,1187,3234,749,496,1476,3
7137:4943,7082,8563,34038,59805,50432,70580,39684,24035,17
7140:2815,9581,88,61772,4753,5347,11677,17,39947,17250
7159:101,861,554,1023,239,901,2618,1499,1804,3
7173:18525,17,302,654,76,616,58,8,84,29
7178:873,931,431,2583,481,7048,571,1339,4107,21380
7183:289,101,32,162,554,358,3234,96,749,1804
7184:6774,17,302,654,76,873,616,58,8,866
7188:17,302,654,76,616,58,8,866,84,29
7192:76,58,29,508,289,101,899,554,1119,1382
7196:88351,17,866,361,302,654,76,616,58,8
7203:94,546,11590,3250,3288,254,1065,311,1881,7194
7214:230,508,899,1382,48,1187,1499,496,1985,763
7224:131,2626,5117,1205,2338,1402,827,470,7210,4487
7225:18087,66575,17,21514,105578,302,654,76,616,58
7230:2848,17,302,654,76,616,58,8,866,84
7232:10039,1155,7806,5097,50661,9024,890,4743,11506,1376
7239:17,24323,302,113938,33304,654,76,616,58,8
7242:19029,44935,7614,22848,20037,94354,9782,29302,76460,54008
7254:17,103841,58624,60261,302,654,76,616,58,8
7268:138,15,289,101,554,394,3234,749,1804,1476
7291:12217,4856,21433,28604,47257,20173,27731,22970,14968,61025
7294:1102,899,94,1382,48,1187,1089,496,30,1762
7299:301,743,2139,358,94,1382,239,1109,2200,103
7303:83785,17,302,654,76,873,616,58,8,866
7326:239,3,1164,726,2868,395,1567,837,4880,2361
7340:5670,8042,9696,10254,56166,15238,8897,93555,25928,33321
7346:508,138,873,94,1382,1023,931,1126,431,179
7348:1462,2618,17164,317,42,22308,46535,17,956,12941
7351:236,17,302,654,76,616,58,8,866,84
7356:1937,1326,3599,2983,2351,46215,2345,14761,7623,5783
7366:29,1102,5708,239,1462,3234,891,749,1476,1832
7367:39204,17,302,654,76,616,58,8,866,84
7383:17,422,2373,7501,5187,19885,28994,19886,32877,55895
7397:138,861,32,1109,591,449,690,66,521,209
7410:10071,2379,22689,2307,3086,12223,93,6202,2157,8995
7414:162,116,302,1180,29,3234,495,692,4025,16288
7419:3599,2370,28541,11899,35229,15255,25230,416,5235,34764
7429:7885,17,302,654,76,616,58,8,866,84
7433:239,3,294,726,2868,395,1567,837,1001,3429
7444:7334,1164,4880,342,2531,2008,9453,815,3409,6247
7451:12495,8794,25649,17,55235,52829,65161,16147,92462,102397
7461:14593,2632,12223,21038,13194,3709,14048,93,10292,13534
7466:2268,1951,16514,17,20711,29097,4934,24738,24187,28682
7467:962,58,3632,138,289,101,5048,554,1023,239
7488:116,302,736,239,3234,3,495,690,726,3730
7489:7612,24032,85656,39860,77905,83977,17,41064,302,654
7517:3378,10178,17,11408,186,22713,40356,64973,45641,302
7518:908,84,1449,361,2816,327,2950,2139,239,3
7519:709,1119,947,1023,239,378,901,1535,402,48
7527:20300,17,302,39395,654,76,15642,616,58,8
7542:1023,1126,179,3841,4187,834,7006,3527,43521,2085
7555:17,302,654,76,616,58,8,866,84,29
7556:42353,48210,17498,9656,25740,25466,14505,31760,20008,3481
7558:168,2318,8860,9874,2982,32748,75655,40219,24320,38785
7563:84,239,3234,749,1476,3,495,1762,726,692
7572:3599,2153,14754,574,12657,9874,877,9417,1803,1124
7586:14754,760,877,9417,1124,1147,2833,3211,1740,19962
7590:289,101,363,554,394,239,1804,3,294,4174
7603:616,239,3,591,726,4573,5575,596,2868,395
7605:1410,358,239,891,3,1578,30,726,1362,633
7607:354,964,239,3,726,2868,395,22,1567,837
7608:302,239,3234,749,2618,1476,3,495,1832,1762
7612:616,591,1424,15583,11459,153,917,2158,16595,20440
7617:7760,17,302,654,76,616,58,8,866,84
7637:1344,58,518,354,138,289,101,554,239,1804
7657:6135,30463,918,48188,41203,51537,23169,20235,67646,31065
7661:1382,3250,268,3288,1065,1881,6535,165,13838,17876
7678:378,1352,3107,2880,3915,1206,3864,1876,23191,20806
7682:17,7836,302,654,76,616,58,8,866,84
7692:6,554,356,656,508,101,289,94,1382,182
7699:13298,20952,9341,18476,1919,105524,929,5353,17,44523
7707:29,239,3234,2618,749,1499,1804,3,495,1832
7708:50599,56536,17,74890,112343,86436,302,654,76,873
7713:29,236,1119,239,48,1187,3234,546,749,496
7734:16553,6923,13278,17,77766,32565,302,654,76,43313
7741:302,179,289,101,861,162,554,94,1382,749
7742:354,3,4113,1021,239,483,3628,4174,726,4181
7743:736,6249,138,32,861,2139,591,449,4123,1164
7751:29,285,162,1119,427,15141,394,1023,239,901
7760:94,1382,1550,3250,3288,1065,4173,5320,165,13838
7766:31890,82919,17,866,118281,93752,43500,102443,27171,44704
7787:4249,6527,1091,11861,12776,5022,1820,5729,10295,4012
7813:596,1155,364,4833,2083,11621,4057,10970,14936,7248
7818:356,891,5575,616,301,591,4542,1231,1424,54
7823:28541,2153,760,877,1124,7180,10020,20718,36757,7727
7825:2618,1832,1790,1551,624,3789,317,42,1449,15182
7833:646,17,51043,19235,44474,302,8020,43365,654,44737
7841:224,58,1039,289,101,899,61,861,239,48
7844:2427,239,3,726,4181,2868,395,2172,490,1567
7850:1023,901,1126,179,869,3841,4187,834,7006,470
7863:302,58,559,29,289,101,554,3234,114,96
7869:22646,2021,4218,81362,2303,8258,6880,5319,13267,7675
7888:709,11,15,861,1550,3234,749,1476,495,813
7889:2379,28464,16340,16685,24517,5935,18639,20462,68278,2630
7894:94,1382,364,3250,3288,1508,1065,211,1881,3915
7903:17,302,654,76,616,58,8,866,84,29
7915:238,899,32,787,1119,273,1109,48,1344,1187
7921:10503,8117,81699,39402,43783,58374,17,866,70150,361
7945:1790,1551,1435,176,8011,1449,9417,6097,1147,6455
7946:8213,1217,32,2897,1382,1023,394,1535,96,179
7949:119,654,559,1109,891,96,30,1362,4697,4967
7951:84,29,301,1023,239,3234,1126,749,1476,495
7958:669,17,302,654,76,616,58,8,866,84
7962:29,361,289,861,554,2272,1382,1023,239,901
7964:394,1001,3429,2185,1930,6353,1217,2151,5239,9215
7967:565,453,11179,26531,53369,15204,3996,23731,56568,45974
7969:254,7194,2917,4932,2117,22400,16950,7523,2177,2824
7975:709,239,3,726,2868,395,1567,837,2024,2361
7976:414,35839,17,28679,17456,29146,65220,44501,53254,302
7977:591,239,546,3,726,2868,395,1567,837,2361
7981:10611,17,65033,302,654,76,616,58,8,866
7990:94,1382,3250,3288,1065,2268,1951,1881,13838,165
8002:2028,1340,1875,1003,2345,16036,4856,14955,4421,4715
8008:3176,17,302,654,76,616,58,8,866,84
8009:861,1239,591,690,66,1424,15583,11459,7800,13523
8023:1382,354,899,861,1119,2200,48,1187,353,1511
8032:94,1382,901,1126,1790,179,3250,3841,3288,1551
8036:54564,72499,36681,19102,13371,32914,6128,10888,42430,17
8054:873,2139,931,116,2583,3599,4880,481,7048,571
8065:58,138,736,289,861,32,554,239,1550,2200
8068:8476,538,11358,28945,7450,16886,5962,5053,18975,20855
8069:1372,239,546,3,726,395,2868,1567,837,970
8081:709,873,239,431,2618,3,1832,726,3323,3730
8090:296,84,508,899,1119,94,1023,901,48,1187
8097:4268,1359,1598,6243,4958,4275,2048,6210,1165,9846
8103:5184,7508,8781,3890,13392,13817,16145,1701,3836,6979
8104:8300,17,302,654,76,616,58,8,866,84
8130:1102,1762,3521,1534,2570,8095,5421,2698,1820,1173
8134:1913,2848,17,105057,57519,302,654,76,616,58
8137:58,4880,559,29,70,138,15,101,289,861
8141:962,367,2816,974,14152,10466,7235,12332,3753,5794
8144:2833,11255,7235,12223,93,34589,34397,15949,8995,37594
8150:65,17,302,29,138,289,101,861,554,2139
8159:17,358,1287,2429,3304,1152,2024,246,1521,8457
8161:17,302,654,76,616,58,8,866,84,29
8163:546,2930,254,7194,4068,5363,13420,4932,5022,5729
8184:16357,26140,17,866,9585,100323,59031,82005,361,302
8186:58,29,101,554,239,356,119,3234,749,1804
8200:239,1499,3,726,2868,395,22,1567,837,1044
8206:9462,336,3145,12145,5779,16047,11468,15264,32548,7862
8217:302,866,29,1786,861,3234,749,1476,495,591
8224:58,84,7624,814,354,289,787,2982,1023,901
8225:774,10046,9490,7817,33639,9217,8871,25783,17,6423
8227:16409,17,302,49702,30109,7740,21804,2797,39601,22264
8229:58,8,289,554,394,14129,1804,294,4174,3730
8245:76,17,302,654,616,58,8,866,84,29
8263:8476,17,302,654,76,616,58,8,866,84
8264:1023,901,1126,179,3841,4187,834,7006,5857,3527
8270:1109,8,10682,4542,1551,1435,24676,54,3855,3789
8276:17,1023,901,3234,1126,749,1499,1476,3,495
8285:302,8411,19369,15334,17,27217,104478,37496,104457,29813
8286:20765,1887,2514,5121,4541,20409,5299,37478,43013,41836
8287:6733,2139,10834,1164,2008,1677,15337,3308,4425,5860
8290:116,302,29,3234,1476,495,692,4025,16288,14617
8310:1104,13167,4341,5372,28194,1073,37089,44227,33230,6224
8314:17,28327,302,669,654,76,616,58,8,866
8325:302,29,3234,749,495,692,4025,16288,14617,915
8326:394,239,656,3,1790,726,254,2868,395,1551
8334:6457,5871,17,2210,48066,9992,66494,49759,12318,2580
8336:17,302,654,76,616,58,8,866,84,29
8343:508,94,239,931,1550,431,3,726,3250,2583
8347:616,29,289,101,861,239,3234,749,1804,3
8352:709,245,873,94,1382,356,931,429,431,3250
8368:508,15,289,101,554,94,1382,1804,4174,3288
8380:873,931,431,336,2583,481,7048,3184,14754,760
8396:97,116,302,58,1102,289,101,554,891,1239
8401:302,239,3234,749,1476,3,495,726,692,254
8406:58,699,29,1102,289,101,364,378,119,3234
8411:239,3,726,2868,395,1567,837,2361,5025,6284
8413:3158,2467,2456,9331,22273,17,56878,91173,49777,302
8435:3913,17,302,654,76,616,58,8,866,84
8449:1744,27322,3484,2194,1206,23191,61822,7630,7859,10687
8450:17,302,1686,654,76,616,58,8,866,84
8476:8730,17,1105,302,30537,13693,15987,67248,42649,20723
8477:22,736,5117,3599,4487,189,3976,3172,11861,4793
8491:2850,11326,17,81,226,302,654,76,616,58
8499:1023,901,931,1126,431,179,1002,3841,2583,4187
8500:4455,2379,28464,16685,5935,18639,20462,68278,71787,13157
8510:813,1822,493,578,2428,147,2535,7477,6868,151
8513:11,899,2139,1119,931,48,119,1187,999,431
8517:57092,25041,17,302,654,76,616,58,8,866
8530:17,302,301,15,1023,3234,1126,749,1476,179
8531:1023,239,1462,999,2618,1499,1832,179,449,1762
8534:398,2447,4941,3829,4126,24211,11641,3180,16155,13388
8536:1057,470,4008,4816,8579,3505,11535,8151,9598,1876
8537:1568,1822,493,578,2428,7059,14202,147,2535,7477
8552:811,17,302,654,76,616,58,8,866,84
8569:1527,4825,5000,10041,3915,1206,5320,4568,7859,4966
8578:106,2816,974,14152,10466,21389,13152,50156,17,29976
8581:236,813,755,493,578,2428,776,14750,7059,12253
8582:3250,1567,1102,15,289,101,554,358,1550,1462
8600:4205,8191,17,7045,15764,9152,30981,302,6481,49290
8603:9617,25937,51517,17,302,654,76,616,58,8
8635:546,4068,3328,32031,6632,13390,30657,75000,84709,17
8636:1023,1126,2618,1499,1832,179,3841,4187,22,834
8637:866,17,302,654,76,616,58,8,84,29
8644:568,1332,1240,1239,1089,690,66,3017,86,5514
8651:873,1119,239,931,431,496,3,726,472,2868
8660:1119,17,58,70,3476,508,138,101,899,32
8670:17,60302,81,226,302,654,76,616,58,8
8681:699,84,508,289,101,32,554,94,239,1109
8692:654,353,1200,3730,673,2268,5553,1468,3162,7585
8711:16970,17,302,654,76,616,58,8,866,84
8717:81,17,302,654,76,616,58,8,866,84
8718:1023,2548,1126,179,3841,4187,1555,834,2153,7006
8719:29,500,239,3234,749,1476,3,495,1164,726
8735:17,654,29,1102,289,322,162,179,8213,4174
8736:4194,6491,18239,11671,6127,5630,17,686,32616,38545
8746:65,394,239,1462,1344,1499,3,1832,1790,294
8747:239,3,726,4542,2868,395,1567,837,3855,54
8755:17,302,654,76,873,616,58,8,866,931
8760:294,1001,3429,2185,1930,6353,1217,2151,5239,38295
8765:9075,17,302,654,76,616,58,8,866,84
8768:2139,1164,357,4919,535,4880,2068,1544,2008,13523
8771:65,861,7446,999,591,30,1762,1362,5575,1231
8774:58,1382,2266,699,508,1102,138,6837,1119,1109
8782:5557,9265,11741,17121,29475,11897,31387,82186,17,82863
8788:97,116,58,29,5753,101,861,554,239,8276
8789:94,1382,3250,3288,1065,1881,165,13838,3093,5689
8790:398,675,4628,7514,16508,502,17581,5107,6575,12760
8802:289,101,8870,554,239,483,1804,3,1762,4174
8810:709,873,1023,901,1126,431,179,3841,2583,4187
8812:687,986,2967,342,7585,2531,2379,9453,2204,1756
8822:8725,17,302,654,76,616,58,8,866,84
8825:654,58,289,238,1455,1023,239,901,356,1126
8844:2121,4205,8191,7045,15764,30981,6481,49290,88756,80329
8850:19697,35625,17,302,654,76,616,58,8,866
8852:1218,17,13178,17513,63683,6263,72508,302,3679,29626
8862:2484,646,16084,6242,8273,17,17708,51043,71891,22891
8863:654,58,101,2816,861,554,1023,239,901,1126
8868:1102,931,431,1762,2583,481,7048,2416,571,2570
8870:29,3234,749,1476,495,1762,692,3730,5553,4025
8872:861,65,354,1023,901,179,510,3841,1287,4542
8877:94,32,931,2200,96,999,431,9943,294,510
8889:931,431,1790,2583,1551,481,7048,3789,176,3214
8890:7806,11506,36526,5859,21593,23492,13022,19935,13826,19224
8900:1403,239,3,726,2868,395,1567,837,2361,5025
8906:302,873,1023,394,901,1405,3234,1126,749,2618
8912:7806,1218,11506,36526,13178,5859,23492,21593,72508,13022
8913:5111,2548,14793,10232,15772,10997,10230,42506,31391,41272
8915:65,119,1287,1102,138,861,2139,378,931,3233
8916:2979,2014,1407,2149,237,12427,19405,44495,36085,15941
8920:10071,2157,40537,7072,6433,10712,42467,17,36919,98651
8924:1023,1410,1126,179,2326,3841,4919,357,4187,1205
8931:1196,58,301,289,554,239,901,131,114,1126
8935:239,356,431,3,726,2583,395,2868,754,3017
8936:54180,17,866,89051,361,302,238,654,76,616
8958:239,119,1140,3,726,194,2868,395,1009,1567
8984:9725,17,302,669,654,76,616,58,8,866
9000:1102,508,32,554,94,1382,931,96,431,1804
9001:4797,37507,17,15627,29087,68162,7126,15995,45229,15846
9013:285,1133,15766,28,5991,3638,10349,14779,3062,30461
9024:650,354,22,470,1044,1212,4816,278,2430,3563
9079:4702,6836,381,1501,217,3516,38257,7516,41385,25656
9085:29,899,1119,901,48,3234,1126,749,496,1476
9096:1455,378,1267,2068,27344,3915,5545,1206,5254,5184
9098:2614,1558,1086,985,2526,2345,3753,14761,20734,15676
9106:239,3,726,2868,395,1567,837,2361,5025,6284
9111:62,1109,356,398,116,302,407,194,29,4374
9122:861,3730,5553,1424,3158,3162,15583,11459,2060,3028
9128:58,29,508,1162,94,1382,239,356,1109,103
9135:654,302,238,873,931,1462,3234,749,2618,1476
9141:1206,7859,10687,2694,11725,7880,22705,6601,38103,38204
9152:119,5567,508,899,1119,1382,239,402,48,1187
9155:861,4268,591,1424,15583,11459,4958,153,6210,917
9157:112933,34070,17,302,654,76,616,58,8,866
9158:2139,1164,4880,6916,3717,5812,17403,55222,21696,20279
9159:394,353,294,2268,3429,2185,1930,1598,6353,4958
9160:189,10687,19697,38204,35625,43526,4459,24985,17,81432
9161:2153,14754,1400,760,877,1124,7711,1013,22781,10020
9171:65,749,511,29,239,119,3234,1476,495,3
9173:138,239,3,449,726,2868,395,521,1567,837
9200:4008,4816,3505,11535,9598,4765,12915,9059,16366,5076
9224:226,1790,1435,3789,176,8011,1449,6455,1066,3309
9225:546,3704,311,678,2021,5975,10071,71228,1077,3256
9233:22776,15373,69881,17,44134,523,119615,89432,122837,69008
9236:1109,96,1744,1205,209,827,855,3977,6243,3618
9237:65,1362,29,301,289,101,1874,239,483,1140
9238:239,1344,3,726,4919,2868,395,1567,837,1544
9245:302,29,239,1476,1362,2868,1866,5542,923,15
9249:17,48343,302,654,62893,106376,11967,67799,15047,76
9256:1102,239,116,3,1762,726,4542,2868,395,1567
9276:4589,4797,120,17,15627,32200,7126,68162,24044,45229
9288:239,2200,3,1287,726,2868,2429,395,3304,888
9290:17,302,654,76,616,58,8,866,84,29
9291:616,230,899,787,1119,239,2030,402,48,1187
9310:58,289,101,1804,4174,5575,73,530,2469,1313
9312:302,29,239,3234,749,1476,3,495,726,1200
9313:65,787,2121,6793,2829,776,889,4205,2743,9106
9331:52132,24308,64240,11246,69121,17,28740,302,654,76
9333:17,9731,302,654,76,616,58,8,866,84
9350:449,303,521,380,1622,4048,106,5581,2163,1510
9357:80021,17,302,654,76,616,58,8,866,84
9359:58,554,1119,239,48,1187,1804,496,3,4174
9364:508,1382,1344,5389,3250,4919,3288,1065,1205,2168
9368:17,302,72716,50917,654,76,616,58,8,866
9369:931,431,2583,481,7048,8860,2103,571,6916,1339
9371:58,101,554,1119,239,1499,1804,496,3,1762
9381:1913,22856,62347,22507,40263,19319,7931,27768,19376,94260
9389:17,18077,45970,63225,39645,95029,32076,109119,97686,72606
9394:65,29,736,239,3234,749,1476,3,495,726
9400:58,138,289,101,238,861,236,1804,813,591
9402:9815,17,302,654,76,616,58,8,866,84
9420:5017,239,3,726,18867,1326,2868,395,1567,837
9431:1023,901,1126,179,3841,4187,7006,3527,2085,12872
9432:1762,7178,2570,5421,2683,1542,8288,858,15006,7438
9433:16952,17,103886,95228,302,654,76,616,58,8
9437:1239,690,66,7800,6599,2897,4685,53318,13704,4592
9442:28926,46823,47872,57259,34587,9121,75480,17,47594,28953
9443:302,58,29,861,554,1119,394,239,656,48
9451:899,239,48,1187,4268,496,3,726,3730,2626
9473:22777,2153,14754,760,1124,7180,10020,2694,22705,15886
9474:5078,17,302,654,76,616,58,8,866,84
9486:17,302,669,654,76,616,58,8,866,84
9487:483,3476,138,394,1239,1499,1790,294,449,690
9489:29,3632,787,1550,3234,749,1476,495,692,888
9494:508,94,1382,1410,3250,3288,1065,1205,678,827
9498:4926,17,302,654,76,616,58,8,866,84
9499:2966,64290,5794,13470,4246,3749,82008,9721,71247,17
9500:5022,5729,10295,10749,13931,17,14871,29221,15787,4215
9507:2937,1551,2268,1951,211,1435,6855,3789,176,8011
9514:9961,17,302,654,76,616,58,8,866,84
9525:518,58,301,289,554,1119,394,931,1187,131
9528:542,353,4697,4967,1951,375,559,2115,1418,4907
9531:262,17,302,654,76,616,58,8,866,84
9535:124,378,1600,3915,8167,3864,3054,5022,5729,10295
9538:709,58,861,162,554,483,656,591,4174,690
9541:29477,17,302,654,76,616,58,8,866,84
9553:16056,17,866,111574,3901,108638,122169,361,302,238
9568:311,7622,8759,1547,19378,21479,18602,27593,11737,24673
9570:2200,1287,2429,3304,1521,2447,3274,3829,24211,4941
9571:11626,36268,17,33632,6657,10031,302,654,76,616
9573:4,538,10305,11358,5962,7450,16886,18975,20855,21442
9576:10038,17,302,654,76,616,58,8,866,84
9580:1558,5575,1231,3158,4210,5303,2467,4288,7243,4423
9590:58,361,289,245,554,2139,1382,1109,402,1140
9593:1348,239,3,726,2868,395,1567,837,1342,1970
9606:736,5254,119,3484,2068,4249,189,6527,1589,6379
9612:322,58,559,1102,289,101,3431,162,873,554
9613:486,394,2200,294,2429,3304,1152,1001,3429,2185
9614:18639,17,302,654,76,616,58,8,866,84
9630:508,94,1382,3250,14498,3288,3599,1065,984,2153
9665:84,378,29,861,1109,3234,96,749,1476,495
9666:398,11644,17,302,654,76,616,58,8,866
9668:9289,356,45,3017,86,5514,189,4497,4173,5929
9680:1023,901,1140,1126,179,3841,194,4187,834,2097
9685:8411,19369,15334,17,302,37496,79453,29813,654,76
9693:394,294,2626,4967,2338,375,1825,1001,3429,1231
9694:508,94,1382,2618,1832,1002,3250,1065,1881,42
9696:924,9203,11160,12742,15130,63296,11142,47559,17,10954
9711:27741,36868,17,36887,18422,39875,50506,88297,84537,97047
9722:3632,61,873,1410,931,431,116,1287,8651,4542
9727:776,10075,39860,20850,6766,12379,41385,12892,22645,18452
9742:1348,7003,25764,12100,17,302,87195,5724,46265,14591
9745:17,58,84,361,289,101,861,32,554,4563
9752:8066,17,302,654,76,873,616,58,8,866
9753:15,1119,15242,496,472,594,4420,812,12133,14370
9755:29,3234,749,1476,495,690,692,66,4025,388
9757:59623,17,44199,23599,48361,302,9682,654,76,616
9786:32,1119,239,1410,48,1187,96,496,3,726
9808:361,402,3223,4068,9691,13449,17,26411,6632,37189
9810:5253,15937,1122,23398,1406,33683,33720,9448,89721,30223
9812:899,239,48,1187,496,3,726,3730,472,2868
9813:65,1287,633,2429,3304,18532,678,1152,6793,1521
9818:17,302,654,76,616,58,8,866,84,29
9820:422,10526,12061,42414,17,23676,302,654,76,616
9824:1744,774,970,1827,2696,2714,2403,3207,1524,10046
9827:17,131,899,1119,2200,48,1187,1089,875,1287
9831:1400,574,9417,1147,7711,14593,3211,2632,11255,1740
9834:65,294,1001,3429,2185,1930,6793,6353,1217,2151
9837:29,138,289,101,554,1023,901,483,3234,1126
9839:32,1109,209,855,3680,2379,543,3546,5346,7031
9840:11991,10365,17,4256,35154,71315,40107,30489,10248,302
9864:15,190,3,29,1405,3234,749,1476,495,692
9879:138,449,521,380,1622,4048,5581,2163,1510,3886
9890:17,116,302,58,84,29,3476,15,101,861
9891:29,239,3234,749,1476,3,495,1762,726,692
9892:4475,16263,59900,37528,17,74972,78114,95575,79214,302
9896:58,138,289,101,245,554,483,116,449,4174
9899:239,546,3,726,2868,395,1567,837,2361,5025
9900:1348,508,289,101,899,554,1119,1382,48,1187
9911:30993,17015,17,14485,23378,11951,73909,52939,105901,8671
9926:84,861,239,45,1239,3,591,1578,1762,726
9927:356,119,116,508,1102,138,1217,94,1119,358
9929:32,239,1109,96,3,726,2868,395,1567,837
9944:36269,17,29614,81557,107205,104917,36570,302,669,654
9945:18287,4697,4967,559,2115,4907,9916,95,862,9580
9946:17,866,302,654,76,616,58,8,84,29
9961:17,302,669,654,76,616,58,8,866,84
9984:12550,46837,96683,36592,34007,74617,17,42912,97382,75286
10030:363,518,289,101,32,162,2139,239,1140,1239
10040:11834,3167,7235,34397,13848,46771,77946,31075,4119,51448
10050:2447,3829,4126,24211,4941,8209,3180,11641,16155,3634
10051:409,35144,17,866,361,302,238,698,654,76
10073:1140,194,4996,1277,10012,2062,5266,23867,7578,10040
10078:16996,17,302,654,76,616,58,8,866,84
10082:508,873,94,239,931,431,3,726,3250,2868
10084:17,3068,302,654,76,616,58,8,866,84
10086:10259,9326,17,57634,302,654,76,616,58,8
10088:40142,25368,17,50278,302,654,76,616,58,8
10090:890,17,866,53761,361,302,238,698,654,76
10110:239,3,726,2868,395,1567,837,4802,2361,5025
10111:736,1023,901,402,119,179,3841,4697,4187,4967
10115:17,15606,25478,9786,78592,55600,82636,88489,87749,67631
10117:211,2083,42701,5715,17,39584,302,50467,39134,9387
10130:901,1126,179,3841,4187,834,7006,3527,2085,12872
10132:2200,2429,1152,1521,3274,20807,14590,14551,17,302
10133:17,302,654,76,616,58,8,866,84,29
10136:9722,12223,93,8995,29021,17,12532,1726,42721,60448
10140:302,29,749,1476,495,692,4025,1561,16288,14617
10148:14498,2153,14754,877,1803,1124,12218,4394,10511,7180
10155:1410,356,103,8213,58,5582,5303,289,554,1804
10156:2715,17,302,654,76,616,58,8,866,84
10194:239,999,3,1762,726,2868,395,1567,837,470
10196:239,1344,3,726,4919,3730,2868,395,1009,837
10200:970,3506,2403,1524,10046,9490,33639,7817,8871,9217
10210:1551,3789,176,1449,5545,6455,1066,5184,11644,5254
10233:18156,37324,65269,52756,64260,58282,89230,20207,17,95841
10235:1790,1551,1435,176,8011,1449,6455,1066,3309,10695
10236:17,866,361,302,654,76,616,58,8,84
10237:58,7624,101,554,94,1382,1804,1762,4174,3250
10249:3653,17,302,654,76,616,58,8,866,84
10254:285,18788,17,20859,31783,302,21202,15452,86600,37231
10267:29,289,101,554,1119,239,2162,1187,3234,749
10275:6129,2617,14670,14729,17,12781,22110,302,41595,654
10276:58,454,138,15,289,101,554,239,1140,1804
10279:1550,45,6033,4173,6130,22726,343,15748,35839,17
10302:285,239,486,2030,3234,495,1937,726,2369,395
10303:76972,22218,17,46240,302,669,654,76,616,58
10304:32239,17,866,361,302,654,76,616,58,8
10306:17,2059,29,3476,508,289,101,32,554,94
10313:3233,3824,5928,1205,827,3977,3618,4991,6457,497
10317:239,3,726,2868,395,1567,837,30634,2361,5025
10335:17,302,669,654,76,616,58,8,866,84
10339:119,875,58,559,29,15,289,101,554,1119
10342:119,559,101,554,356,891,1804,30,4174,73
10346:17,302,654,76,616,58,8,866,84,29
10359:302,285,239,3234,749,1476,3,495,726,692
10364:3472,21366,32721,23467,3537,14345,36715,32598,10723,27976
10366:58,29,354,361,861,162,239,1109,1462,1550
10371:5398,1139,3348,5550,4425,11612,7153,4427,26985,4586
10377:654,58,138,101,554,1119,48,1187,496,449
10378:18935,17,97626,302,654,76,616,58,8,866
10387:17,302,654,76,616,58,8,866,84,29
10388:354,568,5048,32,94,1382,1023,901,1126,96
10392:17,302,654,76,616,58,8,866,84,29
10408:14793,6754,33763,35218,3370,45954,18269,76213,108622,81363
10420:861,1790,591,1551,1424,1435,3789,15583,11459,176
10427:3039,59380,9711,17,302,654,76,616,58,105945
10439:84,29,289,101,861,554,239,3234,749,1804
10445:873,431,2583,481,7048,571,1339,4107,21380,9581
10454:1471,8150,1885,14554,31015,7721,17,9699,19039,64719
10471:1405,58,101,554,891,1804,30,1762,4174,1362
10478:17,302,58,508,554,162,94,1382,394,5254
10479:16697,17,82309,113585,302,654,76,616,58,8
10480:58,101,861,554,1804,591,4174,73,1424,530
10488:239,1499,3,726,2868,395,22,1567,837,1044
10502:11241,17,3022,53201,302,654,76,616,58,8
10513:124,642,7178,6582,7667,2683,8288,6929,11194,41507
10523:1790,1551,3789,176,8011,1449,6455,1885,1066,3309
10543:4856,21433,2646,18850,47257,22970,20173,17,52955,86461
10554:2092,17,302,654,76,616,58,8,866,84
10563:378,138,899,1119,94,394,239,891,496,1764
10564:311,8066,2675,2829,873,239,931,546,3,726
